Procurement Vendor ID (Mandatory for 1° Tier Vendor)	Supplier Name	Country	VAT Number	Subcontractos	Is there further sub-contracting to second or third tier vendors? If so please provide the full names and full address of 2nd or 3rd tier vendors	PO Number (if  first tier vendor) or ICA-DOU (if IBM entity or IBM Subsidiary)	Family code	PO/BSAP/ICA/DOU full description	Briefly describe the type of services/data processing activity performed by the Vendor	Service Caegory was identified (Y/N)	In what category is the Vendor s Service Description ? (using the categories in GSAR (Global Solution Architecture Repository))	PO Status	Start Date	End Date	PO/ICA Amount  (not mandatory - free text)	Business Unit that provide the services through this vendor (free text )	Requester/Approver Name	Customer identified	Please identify the Customer(s) or Account(s) under the PO	NOTE	Is the PO GDPR Relevant?	Market	Market note	Action Owner	Data Input Completed? Yes/No/Partial.	Next Person to chase		Should the PO be closed immediately? Yes or No.
1000303874	H & L J¢RJESTELM¢HALLINTA OY	FINLAND	FI21291505	N/A	N/A	4602966800	M	M  -  SOFTWARE  -  EMERGING SW-ELEC  -  THE HOURLY AREK CONSULTANCY FEE SHALL BE	This is services Order Now 59364  35358	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	EKA RANTA	No			Yes	Nordic	Ole Lindbaek	EKA RANTA		EKA RANTA		
1000303874	H & L J¢RJESTELM¢HALLINTA OY	FINLAND	FI21291505	N/A	N/A	4603009271	M	M  -  SOFTWARE  -  EMERGING SW SVCS  -  THM SUPPORT	This is services Order Now 89595 70583 54552 44842	Yes	Managed Network Services	OPEN	8/15/2015	12/31/2015	N/A	GTS INFRA SVCS	MARKUS JAMSA	No			Yes	Nordic	Ole Lindbaek	MARKUS JAMSA		MARKUS JAMSA		
1000303874	H & L J¢RJESTELM¢HALLINTA OY	FINLAND	FI21291505	N/A	N/A	4603009530	M	M  -  SOFTWARE  -  EMERGING SW SVCS  -  TMH TECHNICAL SUPPORT FOR 12 MONTHS	This is services Order Now 87552 62000 44162	Yes	Managed Network Services	OPEN	4/1/2014	3/31/2017	N/A	GTS INFRA SVCS	MARKUS JAMSA	No			Yes	Nordic	Ole Lindbaek	MARKUS JAMSA		MARKUS JAMSA		
1000303874	H & L J¢RJESTELM¢HALLINTA OY	FINLAND	FI21291505	N/A	N/A	4603263080	M	M  -  SOFTWARE  -  EMERGING SW MAINT-ELECT  -  TMH MONTHLY MELA SUPPORT FEE	SW maintenance	Yes	Managed Network Services	OPEN	4/1/2017	3/31/2018	N/A	GTS INFRA SVCS	MARKUS JAMSA	Yes	Mela	PO has been invoiced	Yes	Nordic	Ole Lindbaek	Gunner Jacobsen1	Yes		checked ok	Yes
1000303874	H & L J¢RJESTELM¢HALLINTA OY	FINLAND	FI21291505	N/A	N/A	4603267327	M	M  -  SOFTWARE  -  EMERGING SW-ELEC  -  TMH SUPPORT - THE MONTHLY AREK SUPPORT F	This is services Order Now 96793	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	EKA RANTA	No			Yes	Nordic	Ole Lindbaek	EKA RANTA		EKA RANTA		
1000191085	AB STOKAB	SWEDEN	SE556475646701	No	N/A	4602977945	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  STOKAB FIBER CONNECTIONS KISTA-SOLNA	Stokab fiber connections	Yes	Managed Network Services	OPEN	1/1/2014	3/31/2018	N/A	GTS INFRA SVCS	JOAKIM RINNERT	Yes	Shared		Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000191085	AB STOKAB	SWEDEN	SE556475646701	No	N/A	4603003313	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  CIRCUIT ID: IBM-57	Dark Fiber	Yes	Managed Network Services	OPEN	1/1/2014	3/31/2018	N/A	GTS INFRA SVCS	PETER KORNAKIEWI         CZ	Yes	Shared		Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000312379	3 STEP IT OY	FINLAND	FI21619427	Yes	N/A	4602993075	H2	H2  -  IT PROD/SVC/MNT  -  LEASE OF COMPUTER AND BUSINESS EQ  -  LEASING SERVICES FOR SAMLINK	Leasing service and asset register	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	3/1/2014	3/31/2018	N/A	GTS INFRA SVCS	JANI MAKIJOUPPILA	Yes	Samlink		Yes	Nordic	NN	Jani Makijouppila	Yes		checked ok	No
1000072873	TRUECOMMERCE DENMARK APS	DENMARK	DK33776349	No	N/A	4602995877	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  HIGHJUMP X.400 NET CONNECTION	Highjump .400 NET connection	Yes	Managed Network Services	OPEN	3/1/2014	3/31/2016	N/A	GTS INFRA SVCS	PALLE LAURITSEN	Yes	Djursland Landboforening	DKAAA24	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000072873	TRUECOMMERCE DENMARK APS	DENMARK	DK33776349	No	N/A	4603245506	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  GECEP N/A MRC NETWORK CONNECTION FOR	Network Connection	Yes	Managed Network Services	OPEN	12/16/2016	6/30/2018	N/A	GTS INFRA SVCS	HANS PETER HALD	Yes	ECService Center	DKAAA24	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000375262	HEMMERSBACH GMBH AND CO KG	DENMARK	DE175109060	N/A	N/A	4603089271	H2	H2  -  IT PROD/SVC/MNT  -  LABOR ONLY SUBCONTRACTED SVCS  -  OSS FEE FIXED MONTHLY - 2015-2016 BAU OS		Yes	Managed Network Services	OPEN	2/22/2222	3/31/2016	N/A	GTS INFRA SVCS	FRITS IVERSEN	Yes	LEOPHARMA	old - see end date	Yes	Nordic	Päivi Mattila	Päivi Mattila	Yes		checked ok	Yes
1000375262	HEMMERSBACH GMBH AND CO KG	NORWAY	DE175109060	No	N/A	4603128644	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  PROCURMENT OF SERVICES FROM HEMMERSBACH	Deskside Support to Thompson Reuters	Yes	MCCS-Service Desk; Workplace Support Services	OPEN	5/1/2015	4/30/2018	N/A	GTS INFRA SVCS	TERJE GRAVDAL	Yes	THOMSON REUTERS		Yes	Nordic	Päivi Mattila	Terje Gravdal	Yes		checked ok	No
1000375262	HEMMERSBACH GMBH AND CO KG	DENMARK	DE175109060	No	N/A	4603138607	H2	H2  -  IT PROD/SVC/MNT  -  LABOR ONLY SUBCONTRACTED SVCS  -  ERMANY DREIEICH - GERMANY DREIEICH	Onsite support	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	10/1/2015	6/30/2018	N/A	GTS INFRA SVCS	FRITS IVERSEN	Yes	LEOPHARMA	LeoPharma contract ending	Yes	Nordic	Päivi Mattila	Frits Iversen	Yes		checked ok	No
1000375262	HEMMERSBACH GMBH AND CO KG	DENMARK	DE175109060	No	N/A	4603203692	H2	H2  -  IT PROD/SVC/MNT  -  LABOR ONLY SUBCONTRACTED SVCS  -  PO TO COVER SMALL REQUESTS - LEO PHARMA	Onsite support	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	4/1/2016	5/30/2018	N/A	GTS INFRA SVCS	FRITS IVERSEN	Yes	LEOPHARMA	LeoPharma contract ending	Yes	Nordic	Päivi Mattila	Frits Iversen	Yes		checked ok	No
1000375262	HEMMERSBACH GMBH AND CO KG	DENMARK	DE175109060	No	N/A	4603205097	H2	H2  -  IT PROD/SVC/MNT  -  LABOR ONLY SUBCONTRACTED SVCS  -  FIXED PRICES PART # ON SITE SUPPORT FOR	Onsite support	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	OPEN	4/1/2016	5/30/2018	N/A	GTS INFRA SVCS	FRITS IVERSEN	Yes	LEOPHARMA	LeoPharma contract ending	Yes	Nordic	Päivi Mattila	Frits Iversen	Yes		checked ok	No
1000375262	HEMMERSBACH GMBH AND CO KG	SWEDEN	DE175109060	No	N/A	4603210662	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  SERVICE MANAGEMENT	Onsite HW services	Yes	Managed Network Services	OPEN	5/1/2016	12/31/2017	N/A	GTS INFRA SVCS	INGVIL BOSTROM-TR        OMSDA	Yes	THOMSON REUTERS		Yes	Nordic	Päivi Mattila	Kim Norberg	Yes		checked ok	No
1000073396	CBRE CORPORATE OUTSOURCING APS	DENMARK	DK31058201	N/A	N/A	4603129716	B	B  -  SITE MAINTN  -  MAINT/JANITORIAL  -  NEW EXPENSE PO JCI DE-ACTIVATION EJBY M		Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LENE NYGAARD VI          ND	No			Yes	Nordic	DC Team (separate workstream)	NA				
1000076416	CBRE CORPORATE OUTSOURCING AS	NORWAY	915263860	N/A	N/A	4603030475	B	B  -  SITE MAINTN  -  MAINT/JANITORIAL  -  WO 39652 - RAISED FLOOR MANAGER NORWAY		Yes	Managed Network Services	OPEN	9/1/2014	8/15/2017	N/A	GTS INFRA SVCS	TERJE GRAVDAL	No			Yes	Nordic	DC Team (separate workstream)	NA				
1000246381	RICOH SVERIGE AB	SWEDEN	SE556228885101	N/A	N/A	4603049683	H2	H2  -  IT PROD/SVC/MNT  -  NETWORK MANAGED PRT SVCS  -  MONTHLY RENTAL CHARGE: 3 X MP 4054		Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MATTIAS JOHNSSON	Yes	IGA SWEDEN	PO to be closed ?	Yes	Nordic	Päivi Mattila	Jani Vaskola	Yes		checked ok	Yes
1000078703	OCÉ SVENSKA AB	SWEDEN	SE556167726001	No	N/A	4603059702	H2	H2  -  IT PROD/SVC/MNT  -  OEM PERIPHERALS PURCHASE  -  PLOTWAVE 340 MAINTENANCE 48 MONTH	Printer support	Yes	Managed Network Services	OPEN	11/13/2014	12/31/2015	N/A	GTS INFRA SVCS	JESPER LUNDGREN	Yes	ABB	Helena Haggstrom to Miriana Damyanova on 21/11/2017:  Hi this PO 4603059702 should have been closed. Can you please see to it that it is closed now thanks	Yes	Nordic	NN	Martin Weinzierl	Yes		checked ok	Yes
1000131437	AT&T GLOBAL NETWORK SERVICES	NORWAY		No	N/A	4603068381	H3	H3  -  TELECOMM  -  MANAGED SERVICES-AT&T ONLY  -  CUSTOM BILLING AGREEMENT FOR AT&T MANAGE	AT&T NMS for Yara Custom	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TOR LARSEN	Yes	Yara	067AYFR	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000131437	AT&T GLOBAL NETWORK SERVICES	NORWAY		No	N/A	4603237581	H3	H3  -  TELECOMM  -  GO TO MKT/NEW CUSTOMER-AT&T ONLY  -  NO GTM THOMSON REUTERS 2017 - NO GTM THO	networking service	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TOR LARSEN	Yes	Thomson Reuters	NOAABLA	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000131437	AT&T GLOBAL NETWORK SERVICES	NORWAY		No	N/A	4603238707	H3	H3  -  TELECOMM  -  MANAGED SERVICES-AT&T ONLY  -  NO 3PT 2017 NEW PO TO BE CREATED - RENEW	AT&T 3PT 2017	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TOR LARSEN	Yes	Shared		Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	NO
1000131437	AT&T GLOBAL NETWORK SERVICES	NORWAY		No	N/A	4603238711	H3	H3  -  TELECOMM  -  GO TO MKT/NEW CUSTOMER-AT&T ONLY  -  NO GTM CEMEX 2017 - NO GTM CEMEX 2017 PF	GTM - networking service	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TOR LARSEN	Yes	CEMEX	NOAABHH	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000131437	AT&T GLOBAL NETWORK SERVICES	NORWAY		No	N/A	4603239828	H3	H3  -  TELECOMM  -  GO TO MKT/NEW CUSTOMER-AT&T ONLY  -  NO GTM ARCHER 2017 - ONGOING SERVICES FO	GTM - networking service	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TOR LARSEN	Yes	ARCHER NORGE AS	067AZTV	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000131437	AT&T GLOBAL NETWORK SERVICES	NORWAY		No	N/A	4603240294	H3	H3  -  TELECOMM  -  MANAGED SERVICES-AT&T ONLY  -  MRC -  NO NMS PXQ 2017 - MRC -  NO NMS P	AT&T NMS PxQ	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TOR LARSEN	Yes	Shared		Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000131437	AT&T GLOBAL NETWORK SERVICES	NORWAY		No	N/A	4603240295	H3	H3  -  TELECOMM  -  TRANSPORT SERVICES (AT&T ONLY)  -  P9 MSA AND OFFNET PO NEEDED 2017 NO - P	IGA MSA  P9 & Offnet 2017	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JENS KJELSTRUP	Yes	IGA	NOAAAR8	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000251270	COLT TECHNOLOGY SERVICES A S	DENMARK	DK25760352	No	N/A	4603070538	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  UPGRADE OF DANID COLT INTERNET CAPACITY	Internet lines	Yes	Managed Network Services	OPEN	2/1/2015	3/31/2018	N/A	GTS INFRA SVCS	CLAUS CHRISTENSE         N2	Yes	NETS	787BKWK	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000229704	ADVA AG OPTICAL NETWORKING	NORWAY	DE175446349	No	N/A	4603243163	H4	H4  -  CONNECTIVITY  -  NETWORK MAINTENANCE  -  MAINTENANCE PACKAGE GOLD 5 YEARS**	Adva Solution	Yes	Managed Network Services	OPEN	11/1/2016	10/31/2021	N/A	GTS INFRA SVCS	TORBEN HOLM	Yes	Evry	067A1XP	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000085663	CBRE GWS SWEDEN AB	SWEDEN	SE556991262801	N/A	N/A	4603084908	B	B  -  SITE MAINTN  -  MAINT/JANITORIAL  -  DISPOSAL OF PAPER AND PLASTICS WASTE		Yes	Managed Network Services	OPEN	2/16/2015	2/16/2016	N/A	GTS INFRA SVCS	TORBJORN JOHNSON	No			Yes	Nordic	DC Team (separate workstream)	NA				
1000365778	CISCO INTERNATIONAL LTD	NORWAY	GB938856562	No	N/A	4603196381	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  250 AP ADDER LICENSE FOR THE 5508 CONTRO	Netværk	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TORBEN HOLM	Yes	Evry Norway /NO83438		Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	
1000365778	CISCO INTERNATIONAL LTD	SWEDEN	GB938856562	No	N/A	4603228247	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  10GBASE-ER SFP MODULE]5036930849-0--GLEM	Hardware order	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	AKE PETTERSSON	Yes	Internal SO / SE89619	IGS Project Number: SWAAAN2	Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	Yes
1000365778	CISCO INTERNATIONAL LTD	NORWAY	GB938856562	No	N/A	4603248185	H4	H4  -  CONNECTIVITY  -  NETWORK MAINTENANCE  -  UCS SUPP PSS 8X5XNBD UCS C240 M4 SFF 16	Cisco Services	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TORBEN HOLM	Yes	Evry	067A1XP	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	Yes
1000365778	CISCO INTERNATIONAL LTD	NORWAY	GB938856562	No	N/A	4603249079	H4	H4  -  CONNECTIVITY  -  NETWORK MAINTENANCE  -  DEAL IDENTIFICATION (DSA) NUMBER 1692973	NOS Agreement	Yes	Managed Network Services	OPEN	1/1/2017	1/31/2017	N/A	GTS INFRA SVCS	TORBEN HOLM	Yes	Evry	067A1XP	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000365778	CISCO INTERNATIONAL LTD	SWEDEN	GB938856562	N/A	N/A	4603257918	H2	H2  -  IT PROD/SVC/MNT  -  OEM TOWER SERVER PURCHASE  -  UCS B200 M4 W/O CPU MEM DRIVE BAYS HD		Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ROLF WIKLUND	No			Yes	Nordic	NN	Rolf Wiklund		Rolf Wiklund		
1000365778	CISCO INTERNATIONAL LTD	SWEDEN	GB938856562	No	N/A	4603269598	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  FREIGHT CHARGES]50510889366-0--GLEMEA-00	Hardware order	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	PER PETTERSSON	Yes	Evry Sweden / SE99422		Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	Yes
1000365778	CISCO INTERNATIONAL LTD	SWEDEN	GB938856562	No	N/A	4603280441	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  802.11AC CAP W/CLEANAIR- 3X4:3SS- INT AN	Hardware order	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	NICLAS BRUNO	Yes	Evry Sweden / SE99980		Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	Yes
1000365778	CISCO INTERNATIONAL LTD	SWEDEN	GB938856562	No	N/A	4603280442	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  CISCO CATALYST 3850 12 PORT GE SFP IP BA	Hardware order	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	PER PETTERSSON	Yes	Evry Sweden / SE100813	IGS Project Number: SWAAC1M	Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	
1000365778	CISCO INTERNATIONAL LTD	NORWAY	GB938856562	No	N/A	4603280802	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  INBOUND ESSENTIALS BUNDLE(AS+AV+OF) 3YR	Network / Software	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TORBEN HOLM	Yes	Evry Norway / NO99019		Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	
1000365778	CISCO INTERNATIONAL LTD	NORWAY	GB938856562	No	N/A	4603282487	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  CATALYST 2960-X 24 GIGE POE 370W 4 X 1G	Hardware order	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	HILDE BRENDEN	Yes	Evry Norway / NO101578		Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	Yes
1000365778	CISCO INTERNATIONAL LTD	SWEDEN	GB938856562	No	N/A	4603282546	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  40GBASE-SR4 QSFP TRANSCEIVER MODULE WITH	Hardware order	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	PER PETTERSSON	Yes	Evry  Sweden / SE101943		Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	Yes
1000365778	CISCO INTERNATIONAL LTD	SWEDEN	GB938856562	No	N/A	4603284117	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  CISCO VIC 1225 DUAL PORT 10GB SFP+ CNA]5	Hardware order	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	PER PETTERSSON	Yes	Evry Sweden / SE102216		Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	Yes
1000365778	CISCO INTERNATIONAL LTD	NORWAY	GB938856562	No	N/A	4603284125	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  CISCO VIC 1225 DUAL PORT 10GB SFP+ CNA]5	Hardware order	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	HILDE BRENDEN	Yes	Evry Norway / NO102210		Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	Yes
1000365778	CISCO INTERNATIONAL LTD	SWEDEN	GB938856562	No	N/A	4603284440	H4	H4  -  CONNECTIVITY  -  NETWORK MAINTENANCE  -  SNTC 24X7X4OS UCS B200 M4]5094759163-509	Cisco Services	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	CARL-MARTIN RYDENLUND	Yes	Evry	SWAAC1M	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	Yes
1000317505	TELIA FINANCE AB	SWEDEN	SE556404666101	No	N/A	4603093593	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  CHARGE FOR SENDING INVOICES	Telephony	Yes	Managed Network Services	OPEN	3/31/2015	3/30/2016	N/A	GTS INFRA SVCS	CLAES ERNOW	Yes	IGA		Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	Yes
1000317505	TELIA FINANCE AB	DENMARK	SE556404666101	No	N/A	4603205851	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  IP-TRANSIT IBM SVENSKA AB	IP Transit	Yes	Managed Network Services	OPEN	1/21/2016	1/15/2019	N/A	GTS INFRA SVCS	HENRIK LAURITZEN	Yes	Shared	uplift required on PO	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000169212	CGI SVERIGE AB	SWEDEN	SE556337219101	N/A	N/A	4603106619	M	M  -  SOFTWARE  -  EMERGING SW MAINT-ELECT  -  HOURLY SUPPORT	This is services Order Now 96793	Yes	Managed Network Services	OPEN	6/16/2015	6/15/2016	N/A	GTS INFRA SVCS	OWE WIDEEN	Yes	Sandvik		Yes	Nordic	Ole Lindbaek	Gunner Jacobsen1	Yes		checked ok	
1000169212	CGI SVERIGE AB	SWEDEN	SE556337219101	N/A	N/A	4603176682	M	M  -  SOFTWARE  -  EMERGING SW SVCS  -  HOURLY SUPPORT Q1 2016	This is services Order Now 96793	Yes	Managed Network Services	OPEN	9/1/2015	3/31/2016	N/A	GTS INFRA SVCS	OWE WIDEEN	Yes	Sandvik		Yes	Nordic	Ole Lindbaek	Gunner Jacobsen1	Yes		checked ok	
1000169212	CGI SVERIGE AB	SWEDEN	SE556337219101	N/A	N/A	4603188672	M	M  -  SOFTWARE  -  EMERGING SW MAINT-ELECT  -  HOURLY SUPPORT	This is services Order Now 96793	Yes	Managed Network Services	OPEN	4/1/2016	3/31/2017	N/A	GTS INFRA SVCS	MARTIN WEINZIERL	Yes	Sandvik		Yes	Nordic	Ole Lindbaek	Gunner Jacobsen1	Yes		checked ok	
1000169212	CGI SVERIGE AB	SWEDEN	SE556337219101	N/A	N/A	4603280808	M	M  -  SOFTWARE  -  EMERGING SW MAINT-ELECT  -  AMES SERVICE TOOL PURCHASE FOR SERVICE A	This is services Order Now 96793	Yes	Managed Network Services	OPEN	4/1/2017	3/31/2018	N/A	GTS INFRA SVCS	MARTIN WEINZIERL	Yes	Sandvik		Yes	Nordic	Ole Lindbaek	Gunner Jacobsen1	Yes		checked ok	
1000073993	ELISA OYJ	FINLAND	FI01165106	No	N/A	4603107363	H3	H3  -  TELECOMM  -  N/A - USE S28  -  ELISA IP PBX SUBSCRIPTION VOICE CHANNEL	IP PBX subscription/Voice channel	Yes	Managed Network Services	OPEN	6/1/2015	5/31/2016	N/A	GTS INFRA SVCS	ANNE KOLJONEN	Yes	Shared		Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000073993	ELISA OYJ	FINLAND	FI01165106	No	N/A	4603117488	H3	H3  -  TELECOMM  -  N/A - USE S28  -  VOICE CHANNEL MONTHLY FEE8 VOICE	Business Network subcription/voice channel	Yes	Managed Network Services	OPEN	6/26/2015	6/25/2016	N/A	GTS INFRA SVCS	JAN SUNDBACK	Yes	Shared		Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	Yes
1000195948	IPNETT AS	NORWAY	964176442	No	N/A	4603120752	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  BAU SERVICES FOR SCHIBSTED	BAU Services from IPNETT	Yes	Managed Network Services	OPEN	6/19/2015	7/1/2020	N/A	GTS INFRA SVCS	TOR LARSEN	Yes	Schibsted	067A1M9	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000195948	IPNETT AS	NORWAY	964176442	No	N/A	4603122363	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  BUCKET PO FOR CUSTOMER RFSS AND SERVICE	Labor & services	Yes	Managed Network Services	OPEN	7/15/2015	6/30/2020	N/A	GTS INFRA SVCS	TOR LARSEN	Yes	Schibsted	067A1M9	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000195948	IPNETT AS	NORWAY	964176442	No	N/A	4603134867	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  BUCKET PO-HOURLY RATES RR SCHIBSTED	Labor hours	Yes	Managed Network Services	OPEN	9/14/2015	6/30/2020	N/A	GTS INFRA SVCS	TOR LARSEN	Yes	Schibsted	067A1NM	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000195948	IPNETT AS	NORWAY	964176442	No	N/A	4603165027	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  MONITOR OF NEW FIBER FROM IPNETT MRC	Monitor of new fiber	Yes	Managed Network Services	OPEN	12/20/2015	12/19/2016	N/A	GTS INFRA SVCS	NILS STAUTLAND	Yes	Schibsted	067A1RU	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	Yes
1000406407	GIGAHOST APS	DENMARK	DK31154715	No	N/A	4603127944	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  SMS PRICEGROUP 1	SMS service for Incident Mgmt - Gigahost Vendor	Yes	Managed Network Services	OPEN	8/1/2015	7/31/2017	N/A	GTS INFRA SVCS	GRY HOJSTRUP	Yes	GTS Service Delivery & Cost Pool	contact is Tom Jensen1	Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	No
1000337637	MASERGY COMMUNICATIONS INC	DENMARK		No	N/A	4603128039	H3	H3  -  TELECOMM  -  MANAGED SERVICES-NON AT&T  -  NETWORK CONNECTION SERVICE	Masergy connection	Yes	Managed Network Services	OPEN	8/18/2015	3/31/2017	N/A	GTS INFRA SVCS	HENRIK LAURITZEN	Yes	Shared		Yes	Nordic	Ole Lindbaek	Soeren Dissing	Yes		checked ok	Yes
